AuthorCourse,AuthorID,Cluster,Subject,ClassSize,TrtType,Treatment,CourseLevel,TrtIntensity,stdExam,PercMGS,MGSgroup,MGS
7,7,702,Biology,Large,Combination,Active,Intro,Low,0.071225395,0.263546798,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.026146172,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.440677968,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.883849801,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.06773243,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.77197758,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.062184252,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.6837328,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.075873235,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.672533389,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.970856007,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.509702985,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.254202719,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-3.213918301,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.91300803,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.926694526,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.708578931,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.816161441,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.970846065,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.714142026,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.813578755,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.777540675,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.216886281,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.976416622,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.377523452,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.473635071,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.279066247,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.026143685,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.415023474,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.216913634,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.067744867,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.117461988,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.995729484,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.125582902,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-3.114471629,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.180850688,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-3.512240919,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.926687071,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.179599684,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.330019456,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.660092923,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.087047788,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.758288597,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.528920261,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.169761787,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.714132084,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.614675462,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.56498072,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.316360306,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.664395071,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.390923558,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.236231472,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.216913634,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.280309789,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.038584151,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.758288597,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.120039691,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.018015309,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.37420829,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.976424076,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.180878034,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.567531077,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.714139538,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.175319914,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.628344561,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.274749182,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.578704512,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.827245367,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415777144,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.727808637,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.573101634,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.266630756,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.131123625,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.33003686,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.827250341,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.374170995,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-3.039895039,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.976414134,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.876987347,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.610383264,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.876967462,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.354917792,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.876974917,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.031711754,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.777518303,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.970870924,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.628361965,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.22505444,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.062211599,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.622818755,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.41704804,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.26665064,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.216928551,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.03169435,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.167201481,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.727788746,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.075860806,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.771987523,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.564965803,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415797036,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.075883185,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.026116338,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.915595683,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.6228113,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.913017972,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.528905344,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.820463589,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.117457013,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.615933929,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.565163274,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.802391781,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.156000491,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.528920261,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.192062529,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.727823554,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.042878844,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.665680884,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.067744867,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.827265258,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.926694526,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.429466127,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.66695289,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.912998081,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.871416797,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.366084882,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.678098971,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.926684584,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.658869272,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.578659761,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.578861135,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.125582902,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.075863293,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.678959168,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.802374377,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.858998703,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.266618326,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.62837937,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.067752322,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.117474418,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.131133567,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.465519132,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.131153458,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.566201891,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.465514157,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.925453471,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.018015309,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.951577945,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.379763923,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.678098971,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.523354679,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.528930203,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.468091868,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.280309789,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.067754809,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.913017972,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.57738141,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.070310141,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.230577751,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.926714417,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.653223013,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.305185754,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.205726653,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.417067924,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.49038266,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.702955051,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.573081742,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.962745035,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.517801527,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.018017796,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.026161089,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.765092747,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.225027086,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.871406848,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.921123969,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-2.120012345,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.012454702,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.465506695,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.564945912,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.976414134,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.729030011,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.509665696,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.379746519,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.111903861,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.316360306,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.777555592,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.876974917,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.429466127,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.61466552,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.161640874,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.962717689,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.280334656,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.274756644,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.180853175,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.21690866,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.459973434,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415787094,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.131150971,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.36607494,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.913025434,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.266610864,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.216901198,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.808035552,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.573079262,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.465534048,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.324466303,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.324466303,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.559422593,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.429456185,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.473635071,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.564965803,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.763851692,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.614675462,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.559430055,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.175309965,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.161613527,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.777747024,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.266630756,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.031714242,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.330044315,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.031704299,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.714139538,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.410236421,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.528917774,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.429495961,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.161650816,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.031721696,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.018015309,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.175329857,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.081438818,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.266648153,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.180850688,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.758298539,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.161630931,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.330046802,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.316347877,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.564943424,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.91300803,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.026151147,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.962717689,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.459973434,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.018032713,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.26663821,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.913025434,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.926684584,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.863288422,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.230590188,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.117454526,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.454312258,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.374215745,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.77197758,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.012454702,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.031704299,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.764363826,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.584276186,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.614705296,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.410246371,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.211360482,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.38540024,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.913027914,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.031684408,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.515236253,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415789574,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.012464644,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.459973434,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415797036,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415804491,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.081441305,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.473662417,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.827255309,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.216903685,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.410226479,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.230570296,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.573091692,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.614675462,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.081428875,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.261077603,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.56498072,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.415789574,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.365861136,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.360526762,0.298507463,nonURM,0
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.274754157,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.622818755,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.018000392,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.129892512,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-3.015022463,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-0.528915286,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,-1.075880698,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.776277241,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.117444584,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,0.241774675,0.298507463,URM,1
7,7,703,Biology,Large,Passive,Passive,Intro,Passive,1.26108009,0.298507463,URM,1
